name,federation,sex,title_fide,fide_id,rating_fide,chesscom_username,chesscom_title,chesscom_rating_blitz,chesscom_rating_rapid,chesscom_rating_bullet,lichess_username,lichess_title,lichess_rating_blitz,lichess_rating_rapid,lichess_rating_bullet
TrompeterImEther,AT,unknown,,,,,,,,,TrompeterImEther,FM,2636.0,2560.0,2869.0
Ibon_17,ES-EU,unknown,,,1432.0,,,,,,Ibon_17,CM,2603.0,1500.0,3000.0
SuperPower2011,,unknown,,,,,,,,,SuperPower2011,FM,2626.0,1500.0,3000.0
Saraswathii,IN,unknown,,,,,,,,,Saraswathii,WFM,2347.0,2251.0,2385.0
Yerba_on_the_Board,HU,unknown,,,,,,,,,Yerba_on_the_Board,IM,2541.0,1500.0,2729.0
NoFastDraw,,unknown,,,,,,,,,NoFastDraw,IM,2603.0,2355.0,2700.0
Benefactorr,RU,unknown,,,,,,,,,Benefactorr,GM,2846.0,1628.0,2684.0
kyart2,,unknown,,,,,,,,,kyart2,GM,2884.0,2464.0,2956.0
Hunterrun,,unknown,,,,,,,,,Hunterrun,FM,2261.0,2584.0,2531.0
dmjjmd,,unknown,,,,,,,,,dmjjmd,NM,2286.0,2297.0,2271.0
MN Erly Candra Kurniawan,ID,unknown,,,,,,,,,CandraErly,NM,2475.0,2263.0,2550.0
QuasarQuest,,unknown,,,,,,,,,QuasarQuest,FM,2514.0,1815.0,2812.0
Prasannaa S,IN,unknown,,,2195.0,,,,,,Wanderlust_Indigo,FM,2350.0,2430.0,2434.0
Jorge Luis Sánchez,PA,unknown,,,2106.0,,,,,,Jorge2400,FM,2082.0,1683.0,2258.0
Kirillov Dmitry,,unknown,,,,,,,,,DK7887,FM,2729.0,1500.0,2820.0
NocteSidus,,unknown,,,,,,,,,NocteSidus,FM,2522.0,1500.0,2735.0
Levi Kalani A. Fogo Esquivel,MX,unknown,,,,,,,,,messi-and-fischer,FM,2395.0,2124.0,2732.0
Nastase Andreea,RO,unknown,,,2071.0,,,,,,Ellsyum,WFM,2117.0,2155.0,2202.0
LaMoleGuines,JP,unknown,,,,,,,,,LaMoleGuines,FM,2261.0,2109.0,2471.0
Ciprian Comsa,RO,unknown,,,1893.0,,,,,,comsac,NM,2422.0,2567.0,2728.0
okchess1,,unknown,,,,,,,,,okchess1,FM,2440.0,2423.0,2880.0
jsl,ES,unknown,,,,,,,,,jsl,GM,2788.0,2550.0,2819.0
G M,US,unknown,,,2238.0,,,,,,L-M2024,NM,2449.0,2455.0,2842.0
SoyescoBar,_earth,unknown,,,,,,,,,SoyescoBar,WFM,2201.0,2326.0,2289.0
Nicolò N.,IT,unknown,,,,,,,,,Nicolochess,FM,2212.0,2291.0,2631.0
Zoran IM Novoselski,RS,unknown,,,2318.0,,,,,,Novoselski,IM,2367.0,2423.0,2165.0
Popovich2020,,unknown,,,,,,,,,Popovich2020,IM,2692.0,1500.0,2894.0
Анна Кострикина,RU,unknown,,,,,,,,,Anna_Ko_RnD,WFM,2100.0,2181.0,1648.0
totoroo,,unknown,,,,,,,,,totoroo,NM,2320.0,2411.0,2412.0
Gooner08,,unknown,,,,,,,,,Gooner08,WGM,2477.0,2112.0,2406.0
Suleimen Ergali,AF,unknown,,,,,,,,,Nakano_N1no,FM,2566.0,1500.0,3002.0
"Aleksandrov, Danila (Александров Данила)",_earth,unknown,,,2102.0,,,,,,daaleksandrov,CM,2489.0,2391.0,2579.0
Belka1989,RU,unknown,,,,,,,,,Belka1989,FM,2632.0,2247.0,2673.0
LouiVos,_earth,unknown,,,2550.0,,,,,,LouiVos,GM,2800.0,2032.0,2749.0
Vladica Andrejić,RS,unknown,,,,,,,,,arimakat,FM,2314.0,2398.0,2414.0
ShadowKing78,US,unknown,,,,,,,,,ShadowKing78,FM,2712.0,1500.0,3218.0
Alan Walton,GB-ENG,unknown,,,,,,,,,Brookway,CM,2234.0,2215.0,2233.0
AAK203,KZ,unknown,,,2227.0,,,,,,AAK203,IM,2625.0,2526.0,2879.0
Renzo rengifo,PE,unknown,,,,,,,,,Thekingdoctor,FM,2294.0,2060.0,2620.0
Dreed1,,unknown,,,,,,,,,Dreed1,NM,2265.0,2538.0,2223.0
MeteorCity,,unknown,,,,,,,,,MeteorCity,NM,2349.0,1914.0,2632.0
Smellhead,IE,unknown,,,,,,,,,Smellhead,FM,2382.0,2237.0,2520.0
Ceres_D,MD,unknown,,,2453.0,,,,,,Ceres_D,IM,2666.0,1500.0,2838.0
DuRuDiDo,,unknown,,,,,,,,,DuRuDiDo,FM,2605.0,2505.0,2816.0
Bengalas88,,unknown,,,,,,,,,Bengalas88,IM,2503.0,2111.0,2490.0
HardDrive54,DE,unknown,,,,,,,,,HardDrive54,CM,2530.0,2481.0,2773.0
Ivan Mesquita,BR,unknown,,,2237.0,,,,,,ivanmesquitaa,NM,2596.0,2362.0,2807.0
heydino,NL,unknown,,,,,,,,,heydino,WCM,2189.0,2116.0,2256.0
Iceman,,unknown,,,,,,,,,The-Iceman,NM,2341.0,2366.0,2416.0
kubalibre420,,unknown,,,,,,,,,kubalibre420,IM,2590.0,2363.0,2934.0
Couvervan,SC,unknown,,,,,,,,,Couvervan,CM,2205.0,2327.0,2585.0
Tikhon,,unknown,,,,,,,,,Creative68,FM,2469.0,2170.0,2825.0
Shant7777777,AM,unknown,,,2666.0,,,,,,Shant7777777,GM,2880.0,2369.0,3250.0
Jules2021,,unknown,,,,,,,,,Jules2021,WCM,2057.0,1500.0,2004.0
frankiejay,,unknown,,,,,,,,,frankiejay,NM,2526.0,2610.0,2512.0
nikto_ne_dolzhenznat,,unknown,,,,,,,,,nikto_ne_dolzhenznat,CM,2428.0,2312.0,2860.0
CRISTHIAN ARNALDO CRUZ SANCHEZ,PE,unknown,,,2568.0,,,,,,CristhianC92,GM,2612.0,2399.0,2887.0
Suyarov Mukhammadzokhid,,unknown,,,,,,,,,ZohiiiDD_10,IM,2738.0,1500.0,3037.0
Zeynab Mammadyarova,AZ,unknown,,,2274.0,,,,,,Mammadyarova,WGM,2053.0,929.0,2360.0
Alex Ivanov (Алексей Иванов),RU-TAT,unknown,,,2415.0,,,,,,Alex_Ivanov,IM,2616.0,2102.0,2853.0
Monserrat Morales,CL,unknown,,,,,,,,,chiwii,WCM,2044.0,1874.0,2504.0
Filipets_Egor,,unknown,,,2353.0,,,,,,Filipets_Egor,FM,2540.0,2356.0,2761.0
IronSharkNo1,US,unknown,,,,,,,,,IronSharkNo1,CM,2010.0,2266.0,2440.0
Wayzata-TitusA,US,unknown,,,,,,,,,Wayzata-TitusA,NM,2439.0,2345.0,2581.0
killer840,,unknown,,,,,,,,,killer840,GM,2744.0,1318.0,2770.0
Pankiv Maksym,UA,unknown,,,,,,,,,Maksym_537,FM,2500.0,2386.0,2955.0
xxysoul6,CN,unknown,,,,,,,,,xxysoul6,GM,3014.0,2281.0,3090.0
CyberLion,_earth,unknown,,,,,,,,,CyberLion,FM,2590.0,2475.0,2707.0
chrissyplaya,DE,unknown,,,2302.0,,,,,,chrissyplaya,FM,2179.0,2199.0,1976.0
MAURO AUCAY,EC,unknown,,,2213.0,,,,,,buenafe,FM,2151.0,1237.0,2078.0
Vandros59,DE,unknown,,,,,,,,,Vandros59,FM,2133.0,2158.0,1834.0
Pyphax,US,unknown,,,,,,,,,Pyphax,FM,2473.0,2438.0,2603.0
shadycharacter06,GE,unknown,,,2427.0,,,,,,shadycharacter06,GM,2638.0,2139.0,3060.0
matrix12345,,unknown,,,,,,,,,matrix12345,FM,2611.0,2588.0,2523.0
Chelsie Monica,ID,unknown,,,,,,,,,sieica,WIM,2430.0,2053.0,2678.0
satrancdelisi23,TR,unknown,,,,,,,,,satrancdelisi23,CM,2469.0,2346.0,2692.0
Miguel Eduardo González Ballén,CO,unknown,,,,,,,,,chaijmait,CM,2333.0,1970.0,2455.0
Phurba,,unknown,,,,,,,,,Phurba,CM,2314.0,1500.0,2379.0
Gatorchess,US,unknown,,,,,,,,,Gatorchess,NM,2336.0,1500.0,2423.0
Queen_07,RO,unknown,,,,,,,,,Queen_07,WCM,2207.0,2441.0,2260.0
Diego_Flores,PE,unknown,,,2245.0,,,,,,Diego_Flores,FM,2459.0,2449.0,2759.0
anhao,,unknown,,,,,,,,,anhao,NM,2756.0,2523.0,2821.0
Keneshbekov Elim,KG,unknown,,,,,,,,,ElimChessKG,CM,2335.0,2329.0,2691.0
Felix Twist,AQ,unknown,,,2230.0,,,,,,Tr_xter,CM,2442.0,1500.0,2758.0
whatsmyageagain,BR,unknown,,,,,,,,,whatsmyageagain,NM,2484.0,2280.0,2583.0
lagardeduroi007,,unknown,,,,,,,,,lagardeduroi007,FM,2355.0,2367.0,2300.0
LoneCypress,US,unknown,,,,,,,,,LoneCypress,NM,2574.0,1857.0,2661.0
T2016,,unknown,,,,,,,,,T2016,FM,2582.0,2460.0,2536.0
Cocowawa,,unknown,,,,,,,,,Cocowawa,IM,1948.0,2313.0,1780.0
P Saravana Krishnan,IN,unknown,,,,,,,,,mbachez90,IM,2555.0,2381.0,2602.0
Kunk,,unknown,,,,,,,,,Kunk,NM,2222.0,2134.0,1951.0
deni165,,unknown,,,,,,,,,deni165,FM,2267.0,2506.0,2414.0
arnaldofdelavara,US,unknown,,,,,,,,,arnaldofdelavara,IM,2800.0,2326.0,3000.0
real64squares,US,unknown,,,,,,,,,real64squares,NM,2373.0,2268.0,2381.0
Mircea Parligras,RO,unknown,,,2591.0,,,,,,mircica,GM,2763.0,1828.0,2735.0
Novozhilov_Semyon,,unknown,,,,,,,,,Novozhilov_Semyon,FM,2607.0,2441.0,3040.0
Hripach007,FO,unknown,,,,,,,,,Hripach007,IM,2813.0,2045.0,3159.0
Renan Reis,BR,unknown,,,,,,,,,renanreis,FM,2322.0,2357.0,2373.0
kstorn,US,unknown,,,,,,,,,kstorn,NM,2461.0,2471.0,2545.0
orange_fox_7,,unknown,,,,,,,,,orange_fox_7,NM,2225.0,2304.0,2431.0
r2r2525,MX,unknown,,,,,,,,,r2r2525,NM,2117.0,1500.0,2075.0
Luis Manuel PerezRodriguez,CU,unknown,,,2324.0,,,,,,mamey78,GM,2655.0,1246.0,2588.0
Ghost-lupinx,UZ,unknown,,,,,,,,,Ghost-lupinx,FM,2562.0,1500.0,2794.0
Yeison Gutiérrez,VE,unknown,,,,,,,,,yjjga,FM,2238.0,2384.0,2311.0
Jonathan Arnott,GB,unknown,,,,,,,,,jarnott,CM,2344.0,2467.0,2386.0
Nathaniel Hope,JM,unknown,,,2015.0,,,,,,ChesslessGuy876,CM,2330.0,2346.0,2499.0
Partosian,,unknown,,,,,,,,,Partosian,FM,2425.0,1500.0,2704.0
Jorge Baúles,PA,unknown,,,2269.0,,,,,,vangulio,IM,2556.0,2236.0,2812.0
linda_krumina,,unknown,,,,,,,,,linda_krumina,WFM,2295.0,2022.0,2282.0
Deivy Vera,PE,unknown,,,2497.0,,,,,,XenophiliusLovegood,GM,2555.0,2394.0,2801.0
Nuh-uh,,unknown,,,,,,,,,Nuh-uh,CM,2420.0,2483.0,2528.0
César Blanco,GT,unknown,,,2070.0,,,,,,beto_betun,CM,2302.0,2211.0,2118.0
Casper Yukun Liu,DK,unknown,,,,,,,,,CasperyLiu,FM,2568.0,1500.0,2733.0
Dragon700,,unknown,,,,,,,,,Dragon700,IM,2543.0,2260.0,2948.0
Antipov Mikhail,RU,unknown,,,2584.0,,,,,,Kudlatiypes,GM,2731.0,2585.0,2905.0
CarlosPujol,US,unknown,,,,,,,,,CarlosPujol,FM,2480.0,2545.0,2437.0
JayDee0305,PH,unknown,,,2320.0,,,,,,JayDee0305,IM,2597.0,2338.0,3019.0
fj042009,PH,unknown,,,,,,,,,fj042009,WIM,2430.0,2325.0,2601.0
Pythium,,unknown,,,,,,,,,Pythium,CM,1989.0,1739.0,1911.0
XadrezSJP,BR,unknown,,,,,,,,,XadrezSJP,NM,2243.0,2117.0,2413.0
Colmen,CH,unknown,,,,,,,,,Colmen,FM,2466.0,2283.0,2623.0
STL_Moradiabadi,,unknown,,,,,,,,,STL_Moradiabadi,GM,2104.0,1500.0,2489.0
Lvivianka23,,unknown,,,,,,,,,Lvivianka23,IM,2473.0,2313.0,2530.0
danielBEST,_earth,unknown,,,,,,,,,danielBEST,NM,2377.0,2170.0,2518.0
Kyrie-Irving,,unknown,,,,,,,,,Kyrie-Irving,FM,2156.0,1381.0,2248.0
Carlos HA,US,unknown,,,,,,,,,chessiandoceo,GM,2405.0,2060.0,2911.0
goofypenguin,,unknown,,,,,,,,,goofypenguin,IM,2675.0,1850.0,3000.0
Paff_Morris_Twitch,DE,unknown,,,,,,,,,Paff_Morris_Twitch,CM,2443.0,2351.0,2782.0
Aleksandra Makarenko,RU,unknown,,,2200.0,,,,,,Makalexa,WIM,2181.0,1989.0,2333.0
SamTakoj,US,unknown,,,2411.0,,,,,,SamTakoj,FM,2624.0,2557.0,3028.0
Zaxuriah,,unknown,,,,,,,,,Zaxuriah,IM,2340.0,2032.0,2584.0
OursBulgare,,unknown,,,,,,,,,OursBulgare,FM,2297.0,2461.0,2592.0
gus_fring,HR,unknown,,,,,,,,,gus_fring,CM,2375.0,2014.0,2409.0
shlumpa,PW,unknown,,,,,,,,,shlumpa,CM,2625.0,1500.0,2599.0
Amin_____tb,,unknown,,,,,,,,,Amin_____tb,GM,2866.0,2215.0,3179.0
Watergun7,,unknown,,,,,,,,,Watergun7,FM,2523.0,1500.0,2452.0
mikhailtal20100,LV,unknown,,,2256.0,,,,,,mikhailtal20100,CM,2522.0,2426.0,2427.0
Juan Perdomo,VE,unknown,,,2135.0,,,,,,shantus,NM,2160.0,1860.0,2630.0
Re_dei_matti,,unknown,,,,,,,,,Re_dei_matti,NM,2603.0,2375.0,2802.0
Stein55,PY,unknown,,,,,,,,,Stein55,IM,2672.0,2351.0,2601.0
TreasureChess777,US,unknown,,,,,,,,,TreasureChess777,NM,2378.0,2418.0,2614.0
ErnesticoCuba,CU,unknown,,,,,,,,,ErnesticoCuba,FM,2444.0,2467.0,2700.0
castle_2008,FR,unknown,,,,,,,,,castle_2008,CM,2399.0,2257.0,2595.0
Lisyender Teran Abreu,VE,unknown,,,2160.0,,,,,,lisyender,CM,2411.0,2572.0,2530.0
Ding Dong Kapor,TF,M,,,2042.0,,,,,,GG1223334444,CM,2139.0,2301.0,2132.0
sisinyo7,,unknown,,,,,,,,,sisinyo7,WFM,2277.0,2020.0,2363.0
.,GE,unknown,,,2030.0,,,,,,PolishEngland,CM,2377.0,2474.0,2484.0
Владимир Алачихин,RU,unknown,,,,,,,,,Ty3oB,FM,2298.0,1955.0,2544.0
topce,,unknown,,,2233.0,,,,,,topce,CM,2225.0,2336.0,2506.0
Evargalo,FR,unknown,,,,,,,,,Evargalo,FM,2337.0,2117.0,2357.0
Grig95,RU,unknown,,,,,,,,,Grig95,WCM,2068.0,2297.0,2002.0
Boglad,TR,unknown,,,,,,,,,Boglad,CM,2287.0,2328.0,2503.0
Barwińska Ewa,PL,unknown,,,2106.0,,,,,,ewa_mat,WFM,2340.0,2504.0,2514.0
rasulovvugar,AZ,unknown,,,,,,,,,rasulovvugar,GM,2679.0,2595.0,3029.0
Barbriaya,TN,unknown,,,2177.0,,,,,,Barbriaya,CM,2207.0,2183.0,2427.0
D-Fernandez,US,unknown,,,2445.0,,,,,,D-Fernandez,GM,2730.0,2224.0,2559.0
Nashik Champ,IN,unknown,,,2222.0,,,,,,e4-f4,FM,2255.0,1500.0,2501.0
Vagizovich,RU-TAT,unknown,,,,,,,,,Vagizovich,GM,2662.0,2447.0,2701.0
FifideMaster,_earth,unknown,,,2377.0,,,,,,FifideMaster,FM,2513.0,2446.0,2705.0
Furrumba,IT,unknown,,,,,,,,,Furrumba,IM,2514.0,2085.0,2700.0
El Nicolas,CH,F,,,,,,,,,ElHelvetico,GM,2655.0,1500.0,2606.0
Benonithisone,,unknown,,,,,,,,,Benonithisone,CM,2398.0,2155.0,2383.0
Punchableface,AU,unknown,,,,,,,,,Punchableface,FM,2461.0,2412.0,2701.0
AllInChessAcademy,,unknown,,,,,,,,,AllInChessAcademy,FM,2303.0,1500.0,2281.0
Gkoumas Georgios,GR,unknown,,,2433.0,,,,,,GG91,IM,2808.0,2069.0,2811.0
Hayler David Chávez Estévez,CU,unknown,,,2239.0,,,,,,HaylerMFcuba,FM,2281.0,2447.0,2454.0
t0gEtHeR,AF,unknown,,,,,,,,,t0gEtHeR,FM,2661.0,1500.0,2738.0
Gamza_Juventus,GE,unknown,,,2310.0,,,,,,Gamza_Juventus,FM,2605.0,1500.0,2561.0
Bibekthing,,unknown,,,,,,,,,Bibekthing,CM,2497.0,1847.0,2560.0
cItOsOl04,_earth,unknown,,,,,,,,,cItOsOl04,CM,2108.0,1934.0,2316.0
Schemato,DE,unknown,,,,,,,,,Schemato,FM,2290.0,2384.0,2324.0
Angel_of_chess9,GB,unknown,,,2209.0,,,,,,Angel_of_chess9,CM,2440.0,2171.0,2490.0
aLaCrItOuS,US,unknown,,,,,,,,,aLaCrItOuS,NM,2223.0,2343.0,2388.0
Prindggolem Vakhala,IN,unknown,,,2368.0,,,,,,THE-SPEAKER,FM,2422.0,1500.0,2351.0
nico29batista,,unknown,,,,,,,,,nico29batista,FM,2354.0,2293.0,2572.0
bluegalaxy4,,unknown,,,,,,,,,bluegalaxy4,NM,2659.0,2217.0,2615.0
jomarag,,unknown,,,,,,,,,jomarag,FM,2287.0,2466.0,2636.0
Lector118,RU,unknown,,,2400.0,,,,,,Lector118,FM,2570.0,1953.0,2709.0
THE_PLAYER2,,unknown,,,,,,,,,THE_PLAYER2,FM,2367.0,2182.0,2648.0
LuisMarini,GH,unknown,,,,,,,,,LuisMarini,IM,2532.0,1937.0,2568.0
thaboelias1,,unknown,,,,,,,,,thaboelias1,CM,2310.0,2288.0,1980.0
Fishfinger,,unknown,,,,,,,,,Fishfinger,NM,2272.0,2152.0,1782.0
inear-gold,,unknown,,,,,,,,,inear-gold,WNM,2400.0,1267.0,2458.0
Miguelho67,,unknown,,,,,,,,,Miguelho67,IM,2535.0,2579.0,2633.0
razumihin07,,unknown,,,,,,,,,razumihin07,FM,2400.0,1500.0,2465.0
Dark_Knight_Rises13,_earth,unknown,,,,,,,,,Dark_Knight_Rises13,IM,2603.0,2172.0,2817.0
Mikhail Melnichuk,_earth,unknown,,,2368.0,,,,,,Misha_Melnichuk,NM,2492.0,2077.0,2715.0
Aditya404,US,unknown,,,,,,,,,Aditya404,NM,2266.0,2436.0,2337.0
Matias Antonio Carcamo,AR,unknown,,,,,,,,,cuervo22,NM,2419.0,1500.0,2752.0
Vladimir Simakov,RU,unknown,,,2286.0,,,,,,Vladimir_Simakov_81,FM,2289.0,1742.0,2195.0
Satscho,DE,unknown,,,,,,,,,Satscho,FM,2514.0,2485.0,2673.0
ka1ser,,unknown,,,,,,,,,ka1ser,NM,2534.0,1500.0,2622.0
Thanozz,,unknown,,,,,,,,,Thanozz,GM,2720.0,2501.0,3022.0
Cresencio Jr Aspiras,PH,unknown,,,,,,,,,kvaspi,NM,2323.0,2205.0,2253.0
Solymosi András,RS,unknown,,,2202.0,,,,,,Artchessplay,CM,2190.0,2412.0,2500.0
Галина Новикова,,unknown,,,,,,,,,GGTOURS,WFM,2460.0,2442.0,2813.0
ahmet bolat,,unknown,,,,,,,,,bolatbey,NM,2221.0,1500.0,2295.0
Big_Problems,IT,unknown,,,,,,,,,Big_Problems,FM,2530.0,2468.0,2762.0
Pleurotus,HU,unknown,,,2286.0,,,,,,Pleurotus,FM,2475.0,1745.0,2423.0
Oburg007,RU,unknown,,,,,,,,,Oburg007,IM,2393.0,2197.0,2612.0
Petukhov alan,KZ,unknown,,,,,,,,,No_Enemy_MasterOfsh,FM,2532.0,2532.0,3001.0
ajedrez11,,unknown,,,,,,,,,ajedrez11,FM,2509.0,1500.0,2676.0
Just_aseke,KZ,unknown,,,,,,,,,Just_aseke,FM,2394.0,2171.0,2658.0
medela2019,,unknown,,,,,,,,,medela2019,GM,2701.0,2564.0,2619.0
JonahWillow,,unknown,,,,,,,,,JonahWillow,FM,2659.0,1500.0,2526.0
ARMJoker,AM,unknown,,,,,,,,,ARMJoker,GM,2942.0,2225.0,3196.0
ElGafas,,unknown,,,,,,,,,ElGafas,GM,2593.0,1799.0,2970.0
bacchus65,HR,unknown,,,2120.0,,,,,,bacchus65,FM,1998.0,2152.0,1923.0
FranklinAPalomo,VE,unknown,,,2260.0,,,,,,FranklinAPalomo,FM,2711.0,2465.0,2801.0
TiBreizh,,unknown,,,,,,,,,TiBreizh,IM,2410.0,1500.0,2428.0
GAGIK_JAN,AM,unknown,,,,,,,,,GAGIK_JAN,CM,2600.0,2623.0,2981.0
fireheart92,,unknown,,,,,,,,,fireheart92,GM,2900.0,1500.0,3118.0
veteran75,,unknown,,,,,,,,,veteran75,GM,2980.0,1500.0,1500.0
pashpash,,unknown,,,,,,,,,pashpash,NM,2601.0,2594.0,2815.0
Алешин Олег,RU,unknown,,,2317.0,,,,,,Joker123chemp,IM,2413.0,2557.0,2605.0
PseudoBenko,PW,unknown,,,1864.0,,,,,,PseudoBenko,IM,2643.0,2350.0,3000.0
alex108,,unknown,,,,,,,,,alex108,FM,2388.0,1970.0,2259.0
vliegmachinist,NL,unknown,,,,,,,,,vliegmachinist,CM,2412.0,2390.0,2600.0
Vicente Fernando Azúa Ávila,EC,unknown,,,1924.0,,,,,,cmvicentuco,CM,2204.0,2149.0,2200.0
Tomás Valentín Sosa,US,unknown,,,2558.0,,,,,,TomasSosa,GM,2611.0,1825.0,3011.0
Iván Tomeo,AR,unknown,,,2293.0,,,,,,Sibelius_92,FM,2433.0,2227.0,2635.0
zjfdxyikhn3,,unknown,,,,,,,,,zjfdxyikhn3,FM,2199.0,2381.0,2360.0
Some Guy,US,unknown,,,2226.0,,,,,,LordVeldergrath,FM,2665.0,2655.0,2748.0
Youness F.,MA,unknown,,,2173.0,,,,,,salim2017,CM,2099.0,2086.0,2080.0
Iván Vallés Moreno,ES,unknown,,,2417.0,,,,,,Alambique_veloz,IM,2504.0,1500.0,2362.0
Z__chess,,unknown,,,,,,,,,Z__chess,NM,2059.0,1938.0,2138.0
seanwinshand,,unknown,,,,,,,,,seanwinshand,IM,1500.0,1500.0,2802.0
moshakvar,IR,unknown,,,2095.0,,,,,,moshakvar,CM,2469.0,2547.0,2765.0
unsatisfied_Ahmet,IR,unknown,,,,,,,,,unsatisfied_Ahmet,CM,2422.0,1500.0,2768.0
Podrebo,ES,unknown,,,,,,,,,Podrebo,FM,2653.0,2344.0,2857.0
Danyyil Mosesov,UA,unknown,,,2434.0,,,,,,DanMos,IM,2748.0,2097.0,2955.0
novik70,,unknown,,,,,,,,,novik70,GM,2524.0,1500.0,2432.0
gmboring,MX,unknown,,,,,,,,,gmboring,NM,2266.0,2278.0,2099.0
yankitaspinar,TR,unknown,,,,,,,,,yankitaspinar,FM,2815.0,2524.0,3005.0
"Rismanto ,Ricky",ID,unknown,,,2126.0,,,,,,Rickyrich,NM,2033.0,1823.0,2459.0
🍌,,unknown,,,,,,,,,Goongtoback,FM,2483.0,2225.0,2566.0
grihabandi,IN,unknown,,,,,,,,,grihabandi,IM,2427.0,2410.0,2707.0
LittlePawnFriends,GB-SCT,unknown,,,,,,,,,LittlePawnFriends,WFM,2476.0,2562.0,2678.0
Yeganegi ' Barad,,unknown,,,,,,,,,Famous-Fighter,FM,2602.0,1500.0,2866.0
Titus369,US,unknown,,,2246.0,,,,,,Titus369,NM,2700.0,2600.0,2900.0
IV,,unknown,,,1960.0,,,,,,KolSuvvin,FM,2057.0,2251.0,2062.0
Bwert,DE,unknown,,,,,,,,,Bwert,CM,2044.0,2088.0,2128.0
Isara Dahanayake,LK,unknown,,,,,,,,,Issa2005,CM,2131.0,1192.0,2202.0
Герман Кочетков,BY,unknown,,,2275.0,,,,,,German308,IM,2556.0,2404.0,2609.0
Andres Guerrero,ES,unknown,,,2368.0,,,,,,andresgv36,FM,2549.0,2526.0,2633.0
am fa,_earth,unknown,,,2300.0,,,,,,elamier,FM,2458.0,2249.0,2506.0
gvzade,,unknown,,,,,,,,,gvzade,IM,2462.0,2343.0,2403.0
Luis Alejandro Mateus Urbano,CO,unknown,,,2353.0,,,,,,Ciencia_3214,FM,2468.0,1500.0,2514.0
Ashiev_Eduard,RU,unknown,,,2201.0,,,,,,Ashiev_Eduard,FM,2210.0,1500.0,2212.0
Marc Chevrin,,unknown,,,,,,,,,Chevrin,NM,2302.0,1868.0,2516.0
Ivan_Sarenac,,unknown,,,,,,,,,Ivan_Sarenac,IM,2503.0,2145.0,2709.0
ViejoTortuga,HT,unknown,,,,,,,,,ViejoTortuga,GM,2734.0,1663.0,2954.0
Eldrail,DE,unknown,,,2344.0,,,,,,Eldrail,FM,2704.0,2679.0,2600.0
Santiago Rodríguez,UY,unknown,,,,,,,,,cabezon1983,CM,2249.0,2419.0,2348.0
María Belén Sarquis,AR,F,,,,,,,,,besarquis,WIM,2188.0,1500.0,2377.0
Pedro Nascimento,BR,unknown,,,,,,,,,pedro_nascimento,NM,2175.0,2309.0,2081.0
dopolian,AQ,unknown,,,,,,,,,dopolian,NM,2518.0,2057.0,2541.0
Marcos Arturo Piña Rosas,PA,unknown,,,1844.0,,,,,,Marcos2970,CM,2143.0,2233.0,1906.0
pangazmat,,unknown,,,,,,,,,pangazmat,NM,2486.0,2460.0,2595.0
Alexey_15,,unknown,,,,,,,,,Alexey_15,IM,2396.0,1500.0,2571.0
WhiteBoader,,unknown,,,,,,,,,WhiteBoader,FM,2605.0,2394.0,2815.0
OlegPro1,ST,unknown,,,,,,,,,OlegPro1,CM,2739.0,2459.0,2989.0
Charilaos2,GR,unknown,,,,,,,,,Charilaos2,FM,2430.0,2401.0,2503.0
Ramyres Coelho,BR,unknown,,,2204.0,,,,,,Ramyres,WFM,2141.0,1807.0,2243.0
Ricardo Garcia Correa,MX,unknown,,,,,,,,,rikchess,FM,2256.0,2255.0,2222.0
Manukyan Sargis A.,AM,unknown,,,2356.0,,,,,,Saqochess,FM,2534.0,2683.0,2811.0
Mario Arias,PE,unknown,,,2368.0,,,,,,AjedrezArmagedon,FM,2553.0,2540.0,2456.0
Enmanuel de Jesús De la Fe Almeida,CU,unknown,,,2341.0,,,,,,Nuel1,FM,2452.0,2437.0,2603.0
Wea_pawn,,unknown,,,2331.0,,,,,,Wea_pawn,IM,2525.0,2609.0,2649.0
Israel Tovio Yepez,CO,unknown,,,,,,,,,POLLOISRA,FM,2334.0,1059.0,2651.0
ASVZ,,unknown,,,,,,,,,ASVZ,FM,2422.0,2159.0,2498.0
Spongebobispro,,unknown,,,,,,,,,Spongebobispro,IM,2204.0,2256.0,2472.0
Squishy,,unknown,,,,,,,,,Squishy,CM,2301.0,2205.0,2410.0
OutOfCuriosity,,unknown,,,,,,,,,OutOfCuriosity,WGM,1500.0,1500.0,1500.0
Attila Barva,HU,unknown,,,2367.0,,,,,,Attila76,FM,2565.0,1500.0,2568.0
Dubs123,IE,unknown,,,,,,,,,Dubs123,FM,2329.0,2386.0,2481.0
SecretPieces,,unknown,,,,,,,,,SecretPieces,CM,2600.0,1500.0,2786.0
Daviti Lomsadze,GE,unknown,,,2303.0,,,,,,Lomsa,GM,2331.0,1500.0,2112.0
Jose Antonio Chaluja,PA,unknown,,,1917.0,,,,,,Vagoff,CM,2050.0,1245.0,2022.0
Yuliesky Rodríguez,CU,unknown,,,,,,,,,MastacticaTeoria,CM,2362.0,2407.0,2515.0
"Shamatava, Nikolozi",,unknown,,,,,,,,,Shamatava_Nick,FM,2691.0,1500.0,2908.0
Champion3864,,unknown,,,,,,,,,Champion3864,FM,2512.0,2103.0,2801.0
wrosee,TR,unknown,,,,,,,,,wrosee,CM,2210.0,2117.0,2441.0
