White,Black,White_Elo,Black_Elo,White_Sex,White_Sex_Source,Black_Sex,Black_Sex_Source,Result,ECO,Opening,Date,PlyCount,RatingDiff,File,Pairing
gameoverbro,armine,2467,2304,M,confirmed,F,inferred,1-0,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",2016.04.08,45,163,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Ronnie30,ANNALENA,2410,2300,M,inferred,F,inferred,1/2-1/2,E15,Queen's Indian Defense: Fianchetto Traditional,2016.04.10,62,110,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Derrotado,armine,2511,2308,M,confirmed,F,inferred,0-1,B52,"Sicilian Defense: Canal Attack, Main Line",2016.04.10,62,203,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Cofi7,armine,2498,2328,M,confirmed,F,inferred,0-1,D44,Semi-Slav Defense: Botvinnik System,2016.04.11,146,170,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Ronnie30,armine,2511,2295,M,inferred,F,inferred,1-0,E18,"Queen's Indian Defense: Classical Variation, Traditional Variation, Nimzowitsch Line",2016.04.14,59,216,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
aleksej1,armine,2419,2265,M,inferred,F,inferred,1-0,B90,Sicilian Defense: Najdorf Variation,2016.04.14,91,154,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
aleksej1,armine,2431,2253,M,inferred,F,inferred,0-1,B90,Sicilian Defense: Najdorf Variation,2016.04.14,118,178,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
aleksej1,armine,2422,2262,M,inferred,F,inferred,1-0,B21,Sicilian Defense: McDonnell Attack,2016.04.14,74,160,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
lucas444,Berthe,2316,2502,M,inferred,F,inferred,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",2016.04.15,102,-186,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
aleksej1,petra51,2439,2285,M,inferred,F,inferred,1/2-1/2,B41,"Sicilian Defense: Kan Variation, Maroczy Bind, Bronstein Variation",2016.04.18,131,154,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
aleksej1,petra51,2441,2283,M,inferred,F,inferred,1-0,B41,"Sicilian Defense: Kan Variation, Maroczy Bind, Reti Variation",2016.04.18,87,158,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Seppo,armine,2450,2342,M,inferred,F,inferred,0-1,B90,"Sicilian Defense: Najdorf Variation, Adams Attack",2016.04.19,62,108,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Cofi7,armine,2526,2310,M,confirmed,F,inferred,0-1,D00,Queen's Pawn Game: Mason Attack,2016.04.20,62,216,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Evgeny_Levin,lama17,2692,2409,M,inferred,F,inferred,1-0,A40,Horwitz Defense,2016.04.22,61,283,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Arseny01,lama17,2341,2411,M,inferred,F,inferred,0-1,B40,Sicilian Defense: Smith-Morra Gambit Deferred,2016.04.22,134,-70,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Elda64,Berthe,2664,2424,M,confirmed,F,inferred,1-0,C65,Ruy Lopez: Berlin Defense: Mortimer Variation,2016.04.22,73,240,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Cofi7,ANNALENA,2465,2295,M,confirmed,F,inferred,1-0,B06,Robatsch (Modern) Defense,2016.04.22,71,170,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Cofi7,ANNALENA,2477,2284,M,confirmed,F,inferred,1-0,A40,Modern Defense,2016.04.22,105,193,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
yamac123,Berthe,2371,2426,M,inferred,F,inferred,1-0,A45,Indian Game,2016.04.23,47,-55,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Charlie-Waffles,Maci,2490,2426,M,inferred,F,inferred,0-1,E11,Bogo-Indian Defense: Nimzowitsch Variation,2016.04.26,57,64,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Charlie-Waffles,Berthe,2491,2450,M,inferred,F,inferred,1-0,E15,"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation, Quiet Line",2016.04.26,119,41,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
elrond,lama17,2321,2418,M,inferred,F,inferred,1/2-1/2,C01,French Defense: Exchange Variation,2016.04.26,137,-97,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
Boterhoofd,konami3000,2415,2329,M,confirmed,F,inferred,1-0,B20,Sicilian Defense: Mengarini Variation,2016.04.28,59,86,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
gameoverbro,Dule_Igor,2442,2308,M,confirmed,F,inferred,1-0,A20,English Opening: King's English Variation,2016.04.30,83,134,lichess_elite_2016-04.pgn,Male vs Perceived Female (Inferred)
jac39,Elvira11us,2412,2242,M,inferred,F,inferred,1-0,A41,Queen's Pawn Game: Anglo-Slav Opening,2016.05.01,91,170,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
jac39,Elvira11us,2424,2229,M,inferred,F,inferred,1-0,D11,Slav Defense: Modern Line,2016.05.01,111,195,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
jac39,Elvira11us,2435,2218,M,inferred,F,inferred,1-0,A43,Old Benoni Defense #2,2016.05.01,113,217,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
jac39,Elvira11us,2423,2232,M,inferred,F,inferred,1-0,A43,Old Benoni Defense,2016.05.01,29,191,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
jac39,Elvira11us,2434,2220,M,inferred,F,inferred,1-0,D43,Semi-Slav Defense,2016.05.01,30,214,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Ender13,armine,2448,2308,M,inferred,F,inferred,1-0,B90,"Sicilian Defense: Najdorf Variation, Adams Attack",2016.05.07,45,140,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Manu94,Maci,2403,2463,M,inferred,F,inferred,1-0,C17,"French Defense: Winawer Variation, Advance Variation #3",2016.05.07,73,-60,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
levent77,mishell,2407,2215,M,inferred,F,inferred,1-0,A03,Bird Opening: Dutch Variation,2016.05.08,15,192,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Nimrod64,lucia-miami,2496,2277,M,inferred,F,inferred,1/2-1/2,E09,"Catalan Opening: Closed Variation, Traditional Variation",2016.05.11,122,219,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Harry_Greb,Elvira11us,2416,2239,M,inferred,F,inferred,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation,2016.05.12,45,177,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Nimrod64,inga83,2496,2358,M,inferred,F,inferred,0-1,E10,Blumenfeld Countergambit #2,2016.05.13,94,138,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
luka1950,inga83,2597,2416,M,inferred,F,inferred,1-0,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line",2016.05.14,91,181,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Simon1993,ANNALENA,2287,2403,M,inferred,F,inferred,0-1,A38,"English Opening: Symmetrical Variation, Duchamp Variation",2016.05.15,104,-116,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Miguoel,ANNALENA,2562,2405,M,inferred,F,inferred,1-0,A40,Modern Defense,2016.05.15,22,157,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Tomek_ol,inga83,2381,2422,M,inferred,F,inferred,0-1,B13,"Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line",2016.05.15,86,-41,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Bartholomew_Allen,Hanni-Baal,2630,2410,M,inferred,F,inferred,1-0,D11,Slav Defense: Modern,2016.05.17,89,220,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
gameoverbro,lama17,2531,2392,M,confirmed,F,inferred,1/2-1/2,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,2016.05.18,150,139,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Bartholomew_Allen,Le_Truand,2614,2361,M,inferred,F,inferred,1-0,A08,King's Indian Attack,2016.05.18,35,253,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Cofi7,lama17,2530,2385,M,confirmed,F,inferred,1-0,A04,Zukertort Opening: Kingside Fianchetto,2016.05.18,53,145,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
jim2600,lama17,2444,2378,M,inferred,F,inferred,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,2016.05.19,83,66,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Davigator,Maci,2397,2464,M,confirmed,F,inferred,1-0,C11,French Defense: Steinitz Variation #2,2016.05.20,59,-67,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Davigator,Maci,2400,2461,M,confirmed,F,inferred,1-0,C11,"French Defense: Steinitz Variation, Boleslavsky Variation",2016.05.20,133,-61,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Davigator,Maci,2413,2448,M,confirmed,F,inferred,1-0,C11,French Defense: Steinitz Variation #2,2016.05.20,77,-35,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Davigator,Maci,2415,2447,M,confirmed,F,inferred,0-1,C18,"French Defense: Winawer Variation, Advance Variation #2",2016.05.20,36,-32,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Davigator,Maci,2417,2445,M,confirmed,F,inferred,1-0,C18,"French Defense: Winawer Variation, Advance Variation #2",2016.05.20,55,-28,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
luka1950,marijana121,2572,2259,M,inferred,F,inferred,1-0,B00,St. George Defense: Polish Variation,2016.05.21,135,313,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Bartholomew_Allen,armine,2591,2323,M,inferred,F,inferred,1-0,A46,Indian Game: Wade-Tartakower Defense,2016.05.21,65,268,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
yamac123,Maci,2357,2484,M,inferred,F,inferred,0-1,C13,French Defense: Alekhine-Chatard Attack,2016.05.23,20,-127,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
yamac123,Maci,2358,2484,M,inferred,F,inferred,1-0,A45,Indian Game,2016.05.23,109,-126,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Sacha_1989,Maci,2425,2487,M,inferred,F,inferred,1/2-1/2,C03,"French Defense: Tarrasch Variation, Morozevich Variation",2016.05.23,64,-62,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Sacha_1989,Maci,2418,2494,M,inferred,F,inferred,1-0,C00,French Defense: Two Knights Variation,2016.05.23,56,-76,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Bartholomew_Allen,Maci,2602,2485,M,inferred,F,inferred,0-1,A45,Trompowsky Attack,2016.05.24,162,117,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Miguoel,lama17,2567,2364,M,inferred,F,inferred,1-0,B06,Robatsch (Modern) Defense,2016.05.27,65,203,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Miguoel,lama17,2578,2354,M,inferred,F,inferred,1/2-1/2,B06,Robatsch (Modern) Defense,2016.05.27,76,224,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
aleksej1,El-bab,2472,2416,M,inferred,F,inferred,1-0,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation",2016.05.28,83,56,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
aleksej1,El-bab,2469,2421,M,inferred,F,inferred,0-1,B06,Modern Defense,2016.05.28,74,48,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Moro182,El-bab,2550,2515,M,confirmed,F,inferred,1-0,A40,Modern Defense,2016.05.28,99,35,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
mahmood457,Berthe,2394,2449,M,inferred,F,inferred,0-1,C65,Ruy Lopez: Berlin Defense,2016.05.28,28,-55,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
luis_alfredop,Berthe,2380,2418,M,inferred,F,inferred,1/2-1/2,E32,Nimzo-Indian Defense: Classical Variation,2016.05.29,108,-38,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Miguoel,Berthe,2579,2452,M,inferred,F,inferred,1-0,A45,Indian Game,2016.05.29,117,127,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
luis_alfredop,Berthe,2379,2493,M,inferred,F,inferred,1-0,C29,"Vienna Game: Vienna Gambit, Breyer Variation",2016.05.29,127,-114,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Davigator,konami3000,2422,2322,M,confirmed,F,inferred,1-0,B42,"Sicilian Defense: Kan Variation, Modern Variation",2016.05.31,51,100,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Davigator,konami3000,2437,2307,M,confirmed,F,inferred,0-1,B06,Modern Defense: Standard Defense,2016.05.31,80,130,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Davigator,Maci,2403,2512,M,confirmed,F,inferred,1-0,C11,French Defense: Steinitz Variation #2,2016.05.31,59,-109,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Davigator,Maci,2408,2507,M,confirmed,F,inferred,0-1,C18,"French Defense: Winawer Variation, Advance Variation #2",2016.05.31,106,-99,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Davigator,Maci,2404,2511,M,confirmed,F,inferred,0-1,C18,"French Defense: Winawer Variation, Advance Variation #2",2016.05.31,80,-107,lichess_elite_2016-05.pgn,Male vs Perceived Female (Inferred)
Miguoel,Maci,2611,2530,M,inferred,F,inferred,1-0,A45,Trompowsky Attack,2016.06.01,83,81,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Cofi7,inga83,2560,2451,M,confirmed,F,inferred,1-0,A35,"English Opening: Symmetrical Variation, Four Knights Variation",2016.06.01,67,109,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Davigator,El-bab,2329,2435,M,confirmed,F,inferred,0-1,B96,Sicilian Defense: Najdorf Variation,2016.06.01,36,-106,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Cofi7,Maci,2562,2550,M,confirmed,F,inferred,0-1,A34,"English Opening: Symmetrical Variation, Three Knights Variation",2016.06.01,110,12,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Bartholomew_Allen,El-bab,2590,2429,M,inferred,F,inferred,1-0,D02,Queen's Pawn Game: London System,2016.06.01,109,161,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Davigator,inga83,2338,2436,M,confirmed,F,inferred,1-0,B12,"Caro-Kann Defense: Advance Variation, Short Variation",2016.06.01,97,-98,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Davigator,inga83,2363,2409,M,confirmed,F,inferred,0-1,B12,"Caro-Kann Defense: Advance Variation, Short Variation",2016.06.01,90,-46,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Davigator,inga83,2356,2417,M,confirmed,F,inferred,0-1,B12,"Caro-Kann Defense: Advance Variation, Short Variation",2016.06.01,128,-61,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Davigator,inga83,2340,2435,M,confirmed,F,inferred,0-1,B12,"Caro-Kann Defense: Advance Variation, Short Variation",2016.06.01,36,-95,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
ekok1984,El-bab,2445,2496,M,inferred,F,inferred,1-0,A02,Bird Opening,2016.06.02,41,-51,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Miguoel,armine,2629,2331,M,inferred,F,inferred,1-0,A46,Indian Game: Wade-Tartakower Defense,2016.06.03,75,298,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Tomek_ol,inga83,2458,2464,M,inferred,F,inferred,1-0,B13,"Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line",2016.06.03,151,-6,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
levent77,Maci,2409,2572,M,inferred,F,inferred,0-1,A34,"English Opening: Symmetrical Variation, Three Knights Variation",2016.06.05,72,-163,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
elrond,le_saumon,2403,2243,M,inferred,F,inferred,0-1,A04,Zukertort Opening: Pirc Invitation,2016.06.05,88,160,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Cofi7,Maci,2538,2498,M,confirmed,F,inferred,1-0,A34,"English Opening: Symmetrical Variation, Fianchetto Variation",2016.06.06,87,40,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Miguoel,Maci,2660,2480,M,inferred,F,inferred,1/2-1/2,A00,Hungarian Opening: Sicilian Invitation,2016.06.06,81,180,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
mahmood457,Maci,2405,2485,M,inferred,F,inferred,0-1,C11,"French Defense: Steinitz Variation, Boleslavsky Variation",2016.06.06,50,-80,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
mahmood457,Maci,2410,2480,M,inferred,F,inferred,1-0,C11,"French Defense: Steinitz Variation, Boleslavsky Variation",2016.06.06,55,-70,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
mahmood457,Maci,2447,2451,M,inferred,F,inferred,1-0,B00,St. George Defense,2016.06.06,61,-4,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
condansator3,El-bab,2510,2445,M,confirmed,F,inferred,1-0,B23,Sicilian Defense: Closed Variation,2016.06.06,53,65,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
kalounardo,El-bab,2439,2470,M,confirmed,F,inferred,0-1,D12,"Slav Defense: Quiet Variation, Pin Defense",2016.06.06,130,-31,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Cofi7,El-bab,2517,2480,M,confirmed,F,inferred,1-0,A09,Reti Opening,2016.06.06,75,37,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Tomek_ol,El-bab,2460,2507,M,inferred,F,inferred,0-1,B06,Modern Defense: Standard Defense,2016.06.07,60,-47,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Cofi7,El-bab,2523,2516,M,confirmed,F,inferred,1/2-1/2,A09,Reti Opening,2016.06.07,134,7,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
condansator3,El-bab,2600,2545,M,confirmed,F,inferred,1/2-1/2,B09,"Pirc Defense: Austrian Attack, Unzicker Attack",2016.06.07,153,55,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
condansator3,El-bab,2584,2558,M,confirmed,F,inferred,0-1,B23,Sicilian Defense: Closed Variation,2016.06.07,186,26,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Jerry_Maguire,El-bab,2467,2526,M,inferred,F,inferred,1-0,B96,Sicilian Defense: Najdorf Variation,2016.06.08,119,-59,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
King_of_Victoria,Maci,2385,2476,M,inferred,F,inferred,0-1,C11,"French Defense: Steinitz Variation, Boleslavsky Variation",2016.06.09,94,-91,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Bartholomew_Allen,Berthe,2632,2467,M,inferred,F,inferred,1/2-1/2,A45,Trompowsky Attack,2016.06.11,106,165,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Bartholomew_Allen,Karina_Danova,2597,2412,M,inferred,F,inferred,1-0,A41,Queen's Pawn,2016.06.13,119,185,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
king146,Maci,2406,2459,M,inferred,F,inferred,0-1,A04,Zukertort Opening: Sicilian Invitation,2016.06.14,68,-53,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Elda64,Maci,2634,2456,M,confirmed,F,inferred,1-0,E11,Bogo-Indian Defense: Gruenfeld Variation,2016.06.14,111,178,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Miguoel,Karina_Danova,2526,2398,M,inferred,F,inferred,0-1,B07,King's Pawn Game: Maroczy Defense,2016.06.14,128,128,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
legend2014,Maci,2420,2470,M,confirmed,F,inferred,1-0,C14,"French Defense: Classical Variation, Steinitz Variation",2016.06.15,63,-50,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
legend2014,Maci,2422,2468,M,confirmed,F,inferred,0-1,C14,"French Defense: Classical Variation, Steinitz Variation",2016.06.15,64,-46,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
BahadirOzen,Karina_Danova,2665,2417,M,confirmed,F,inferred,1-0,C41,Philidor Defense,2016.06.15,37,248,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Miguoel,El-bab,2458,2597,M,inferred,F,inferred,1-0,A00,Anderssen Opening,2016.06.16,45,-139,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Miguoel,El-bab,2467,2590,M,inferred,F,inferred,0-1,A00,Gedult's Opening,2016.06.16,42,-123,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Elda64,Maci,2589,2547,M,confirmed,F,inferred,1-0,A40,Horwitz Defense,2016.06.17,65,42,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Elda64,Maci,2610,2529,M,confirmed,F,inferred,1-0,E09,"Catalan Opening: Closed Variation, Traditional Variation",2016.06.17,129,81,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Elda64,Maci,2628,2514,M,confirmed,F,inferred,1-0,E09,"Catalan Opening: Closed Variation, Traditional Variation",2016.06.17,149,114,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Elda64,Maci,2640,2482,M,confirmed,F,inferred,1-0,E04,Catalan Opening: Open Defense,2016.06.17,95,158,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Elda64,Maci,2653,2470,M,confirmed,F,inferred,1-0,E09,"Catalan Opening: Closed Variation, Traditional Variation",2016.06.17,69,183,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
MrOlka,Maci,2588,2519,M,confirmed,F,inferred,0-1,C00,French Defense: King's Indian Attack,2016.06.20,106,69,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Cofi7,Maci,2428,2487,M,confirmed,F,inferred,1-0,A34,"English Opening: Symmetrical Variation, Three Knights Variation",2016.06.20,115,-59,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
whogeeyao,armine,2451,2265,M,confirmed,F,inferred,0-1,B80,"Sicilian Defense: Scheveningen Variation, English Attack #2",2016.06.20,60,186,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
littleplotkin,Maggy,2406,2553,M,confirmed,F,inferred,1-0,B47,"Sicilian Defense: Paulsen Variation, Bastrikov Variation",2016.06.20,67,-147,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Mirza78,Maci,2295,2484,M,inferred,F,inferred,0-1,C03,"French Defense: Tarrasch Variation, Morozevich Variation",2016.06.21,108,-189,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
John_Digweed,Maci,2360,2522,M,inferred,F,inferred,0-1,C01,French Defense: Exchange Variation,2016.06.21,94,-162,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Arseny_2001,Maci,2388,2486,M,inferred,F,inferred,0-1,A04,Reti Opening #2,2016.06.21,104,-98,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Elda64,Karina_Danova,2620,2444,M,confirmed,F,inferred,1-0,B07,King's Pawn Game: Maroczy Defense,2016.06.21,103,176,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
Arseny_2001,Maci,2374,2488,M,inferred,F,inferred,1-0,A04,Reti Opening #2,2016.06.21,113,-114,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
littleplotkin,Karina_Danova,2427,2424,M,confirmed,F,inferred,1-0,B07,King's Pawn Game: Maroczy Defense,2016.06.21,111,3,lichess_elite_2016-06.pgn,Male vs Perceived Female (Inferred)
